Date,Open,High,Low,Close,Adj Close,Volume,Expiry_x,Underlying Value_x,PVP,POP,CVP,COP,Span
2013-01-11,41.529876708984375,41.79044342041016,39.79787063598633,40.08142852783203,35.06398391723633,8300371,2013-01-31,261.5,266.9747899159664,269.4186046511628,280.57142857142856,289.27536231884056,20
2013-01-14,40.188720703125,41.93605422973633,39.19243240356445,41.545204162597656,36.344512939453125,14177805,2013-01-31,271.05,258.705035971223,268.50000000000006,278.4490740740741,288.19930069930075,17
2013-01-15,41.3842658996582,41.69081497192383,40.6408805847168,41.00107955932617,35.86851119995117,8550164,2013-01-31,267.5,263.8095238095238,268.03370786516854,282.1333333333333,287.9109589041096,16
2013-01-16,40.985748291015625,41.7597885131836,40.08142852783203,40.31134033203125,35.265106201171875,9252522,2013-01-31,263.0,262.9166666666667,267.286432160804,278.57142857142856,287.2044728434505,15
2013-01-17,40.46461486816406,41.20033645629883,40.09675598144531,40.84013748168945,35.72771453857422,6012948,2013-01-31,266.45,263.030303030303,266.88118811881185,279.3333333333333,287.43801652892563,14
2013-01-18,40.985748291015625,41.50688552856445,40.487606048583984,40.9244384765625,35.80146026611328,6077420,2013-01-31,267.0,260.3846153846154,267.1641791044776,276.66666666666663,287.65,13
2013-01-21,41.10837173461914,42.27326202392578,40.67153549194336,42.09699249267578,36.82723236083984,8004603,2013-01-31,274.65,266.6666666666667,267.3267326732673,282.80748663101605,288.1168831168831,10
2013-01-22,42.26559829711914,42.71775817871094,41.00107955932617,41.345947265625,36.170196533203125,10896443,2013-01-31,269.75,269.1578947368421,267.25118483412325,282.3738872403561,287.7845220030349,9
2013-01-23,41.12369918823242,41.545204162597656,40.3956413269043,41.25398254394531,36.08974456787109,8462374,2013-01-31,269.15,261.86915887850466,266.52582159624416,284.0625,287.3676012461059,8
2013-01-24,41.3842658996582,41.414920806884766,38.03520584106445,38.617652893066406,33.783443450927734,10221121,2013-01-31,251.95,257.2549019607843,265.89473684210526,274.3799472295514,284.5375722543353,7
2013-01-25,38.47203826904297,39.8055305480957,37.97389602661133,39.64459228515625,34.681827545166016,8408948,2013-01-31,258.65,250.41237113402065,263.82352941176475,274.3076923076923,283.24960753532184,6
2013-01-28,39.705902099609375,39.843849182128906,38.48736572265625,38.7862548828125,33.930938720703125,6119423,2013-01-31,253.05,263.8181818181818,262.74611398963737,273.13186813186815,282.11480362537765,3
2013-01-29,38.79391860961914,40.4339599609375,37.68267440795898,37.84361267089844,33.10629653930664,18211208,2013-01-31,246.9,255.9060402684564,262.7058823529412,267.20977596741346,280.53543307086613,2
2013-01-30,37.85894012451172,38.433719635009766,37.383785247802734,37.68267440795898,32.96550369262695,7957661,2013-01-31,245.85,252.42857142857144,263.05555555555554,267.0833333333333,279.78297161936564,1
2013-01-31,37.705665588378906,38.75559616088867,36.86265182495117,38.3264274597168,33.52867126464844,11483681,2013-02-28,250.05,246.08695652173915,253.46153846153845,257.5510204081632,264.5360824742268,28
2013-02-01,38.64064025878906,39.215423583984375,37.399112701416016,37.66734313964844,32.95208740234375,13648450,2013-02-28,245.75,242.3125,247.0967741935484,262.9803921568628,265.02040816326536,27
2013-02-05,37.15387344360352,38.14249801635742,36.786014556884766,37.1308822631836,32.482784271240234,9043141,2013-02-28,242.25,236.6355140186916,246.4406779661017,254.24242424242425,263.58695652173907,23
2013-02-06,37.399112701416016,38.45671081542969,37.399112701416016,37.950904846191406,33.200157165527344,11067534,2013-02-28,247.6,237.93969849246236,242.0422535211268,257.5757575757576,263.7370242214533,22
2013-02-07,37.935577392578125,38.24212646484375,36.93928909301758,37.30714797973633,32.636993408203125,6556702,2013-02-28,243.4,239.20634920634924,242.33870967741936,257.0779220779221,262.8767123287672,21
2013-02-08,37.42210388183594,37.54472351074219,35.559814453125,35.67477035522461,31.208948135375977,7676147,2013-02-28,232.75,234.05172413793105,242.7586206896552,252.12454212454213,261.1585365853658,20
2013-02-11,35.8050537109375,36.28786849975586,35.41420364379883,35.69009780883789,31.22236442565918,5915156,2013-02-28,232.85,221.27272727272728,242.23140495867767,248.2300884955752,260.3746397694525,17
2013-02-12,35.743743896484375,36.17291259765625,34.210994720458984,34.51754379272461,30.19658470153809,9216267,2013-02-28,225.2,224.21052631578945,242.22222222222223,246.32978723404256,258.75000000000006,16
2013-02-13,34.6478271484375,35.54448699951172,34.3642692565918,34.75511932373047,30.404420852661133,8640440,2013-02-28,226.75,224.80769230769232,239.92248062015503,243.0366492146597,257.4015748031496,15
2013-02-14,34.816429138183594,34.816429138183594,32.58627700805664,33.03843688964844,28.90263557434082,13849650,2013-02-28,215.55,219.09774436090228,238.1060606060606,234.3098591549296,252.71714922049,14
2013-02-15,32.94647216796875,34.333614349365234,32.66291427612305,34.08837127685547,29.821138381958008,8118287,2013-02-28,222.4,214.0,235.5944055944056,232.2872340425532,252.0620842572062,13
2013-02-18,34.26464080810547,35.69776153564453,34.057716369628906,35.44485855102539,31.0078239440918,10241731,2013-02-28,231.25,223.4959349593496,232.6751592356688,234.15254237288136,253.2786885245901,10
2013-02-19,35.728416442871094,36.63274002075195,35.25326156616211,36.41815185546875,31.859275817871094,8582244,2013-02-28,237.6,226.1935483870968,231.22699386503064,240.6451612903226,253.08235294117648,9
2013-02-20,36.47946166992188,36.77068710327149,36.06562042236328,36.26487731933594,31.725181579589844,9098336,2013-02-28,236.6,226.42857142857144,230.6134969325153,243.2692307692308,252.9904306220096,8
2013-02-21,35.866363525390625,36.14225769042969,34.831756591796875,35.12297821044922,30.72623443603516,6640460,2013-02-28,229.15,224.49541284403668,231.4666666666667,241.6431924882629,252.30769230769235,7
2013-02-22,35.02334976196289,35.973655700683594,34.53287124633789,35.498504638671875,31.05475234985352,7298206,2013-02-28,231.6,223.2692307692308,231.49659863945575,240.27586206896552,252.4578313253012,6
2013-02-25,35.71308898925781,35.93533706665039,33.75883102416992,34.34894180297852,30.049091339111328,7429486,2013-02-28,224.1,220.0,231.6058394160584,237.44000000000003,252.14634146341464,3
2013-02-26,34.34894180297852,34.34894180297852,32.96946334838867,33.22236633300781,29.063539505004883,8117550,2013-02-28,216.75,218.29545454545456,234.4736842105263,234.37908496732024,251.28395061728395,2
2013-02-27,33.253021240234375,34.90073013305664,32.41767501831055,34.38726043701172,30.082612991333008,10223679,2013-02-28,224.35,217.5,231.37404580152676,231.02564102564105,251.51193633952252,1
2013-02-28,34.701473236083984,35.061668395996094,32.95413589477539,33.05376434326172,28.91604423522949,11569612,2013-03-28,215.65,224.1379310344828,219.01960784313724,234.41176470588232,235.00000000000003,28
2013-03-01,33.01544570922852,33.39863586425781,31.43671417236328,32.45599365234375,28.393104553222656,10986973,2013-03-28,211.75,202.48366013071893,210.6172839506173,223.1645569620253,228.921568627451,27
2013-03-04,32.655250549316406,32.762542724609375,31.20680046081543,32.21841812133789,28.18526840209961,13100676,2013-03-28,210.2,203.13253012048196,208.0555555555556,221.7277486910995,227.24832214765104,24
2013-03-05,32.3716926574707,33.444618225097656,31.53634262084961,33.245361328125,29.08365821838379,10539242,2013-03-28,216.9,203.1578947368421,206.38461538461536,222.7314814814815,225.9638554216868,23
2013-03-06,33.40629959106445,34.31061935424805,32.80852508544922,33.804813385009766,29.57308387756348,10561653,2013-03-28,220.55,208.24742268041237,206.6887417218543,226.3690476190476,227.1978021978022,22
2013-03-07,33.88911437988281,34.99269485473633,33.87378692626953,34.87007522583008,30.50498962402344,9294219,2013-03-28,227.5,217.32142857142856,208.40764331210192,230.54901960784315,228.78172588832487,21
2013-03-08,35.04634094238281,36.2955322265625,34.87007522583008,36.119266510009766,31.597806930541992,11861264,2013-03-28,235.65,220.1734104046243,211.76470588235296,234.9621212121212,231.1111111111111,20
2013-03-11,35.866363525390625,37.53705978393555,35.866363525390625,37.33780288696289,32.6638069152832,14486061,2013-03-28,243.6,224.0,213.62903225806448,241.0526315789473,233.9351851851852,17
2013-03-12,37.399112701416016,37.55238723754883,36.09627532958984,36.648067474365234,32.06041717529297,10381773,2013-03-28,239.1,232.4074074074074,215.25096525096524,245.4504504504505,236.64,16
2013-03-13,36.63274002075195,36.63274002075195,35.29158020019531,35.498504638671875,31.05475234985352,8038816,2013-03-28,231.6,223.88888888888889,215.03968253968264,239.0234375,236.8627450980392,15
2013-03-14,35.25326156616211,37.09256362915039,34.67081832885742,36.72470474243164,32.12745666503906,11355520,2013-03-28,239.6,226.74311926605503,217.11340206185565,241.33738601823708,237.4747474747475,14
2013-03-15,36.786014556884766,37.698001861572266,36.32618713378906,36.68638610839844,32.09393310546875,13195010,2013-03-28,239.35,232.4886877828054,216.90140845070428,244.1914191419142,239.728813559322,13
2013-03-18,36.47946166992188,36.60208511352539,35.429527282714844,36.111602783203125,31.59110450744629,7604851,2013-03-28,235.6,224.4736842105263,215.921568627451,243.732057416268,240.40752351097177,10
2013-03-19,36.40282440185547,36.40282440185547,34.37959671020508,34.53287124633789,30.20999526977539,9125940,2013-03-28,225.3,220.0515463917526,216.6375545851528,240.27624309392263,239.66463414634143,9
2013-03-20,34.18033981323242,34.8547477722168,32.95413589477539,33.26068878173828,29.09706687927246,8832891,2013-03-28,217.0,217.7704918032787,215.49763033175356,232.8901734104046,238.24561403508773,8
2013-03-21,33.413963317871094,33.86612319946289,31.43671417236328,31.942522048950195,27.943910598754883,11264135,2013-03-28,208.4,210.6129032258065,214.77272727272725,227.19764011799413,237.2079772079772,7
2013-03-22,31.98850440979004,32.17243576049805,30.302478790283203,30.877260208129883,27.011999130249023,18452923,2013-03-28,201.45,201.869918699187,212.25806451612905,216.41752577319588,231.98547215496367,6
2013-03-25,31.045862197875977,31.75859260559082,29.28319931030273,29.68171501159668,25.96611595153809,19287064,2013-03-28,193.65,194.41717791411045,210.5357142857143,211.5625,230.60386473429952,3
2013-03-26,29.850317001342773,29.850317001342773,28.90001106262207,29.467130661010746,25.77839469909668,8757021,2013-03-28,192.25,196.72727272727272,209.948717948718,215.69306930693068,230.3571428571429,2
2013-03-28,29.513111114501957,31.39073181152344,28.88468360900879,30.99221611022949,27.11256599426269,10693246,2013-04-25,202.2,191.66666666666669,195.11111111111117,203.69230769230768,205.55555555555557,28
2013-04-01,31.260448455810547,31.835229873657227,30.8619327545166,31.69728279113769,27.7293758392334,7101181,2013-04-25,206.8,195.3684210526316,195.8928571428572,210.69767441860463,207.7570093457944,24
2013-04-02,31.42138671875,32.79319763183594,31.42138671875,32.639923095703125,28.55400848388672,7744312,2013-04-25,212.95,193.8636363636364,196.58767772511848,216.7894736842105,210.21008403361347,23
2013-04-03,32.632259368896484,35.322235107421875,32.35636520385742,33.536582946777344,29.33842658996582,20720911,2013-04-25,218.8,204.67857142857144,198.33333333333331,226.08695652173915,218.21428571428572,22
2013-04-04,33.19937515258789,33.52125549316406,31.835229873657227,32.09579849243164,28.0780029296875,11975516,2013-04-25,209.4,205.6969696969697,198.14393939393935,224.7826086956522,219.25566343042075,21
2013-04-05,31.927194595336918,33.245361328125,31.727937698364254,32.47132110595703,28.406509399414062,9073067,2013-04-25,211.85,201.63636363636363,197.96992481203003,220.6153846153846,219.4427244582043,20
2013-04-08,32.647586822509766,33.09208679199219,31.89653968811035,32.21841812133789,28.18526840209961,6775270,2013-04-25,210.2,203.4117647058824,197.8490566037736,220.3125,219.2638036809816,17
2013-04-09,32.49431228637695,33.39863586425781,31.819902420043945,32.06514358520508,28.05118179321289,9288549,2013-04-25,209.2,202.8813559322034,198.06451612903223,220.47413793103448,219.5468277945619,16
2013-04-10,32.24907302856445,32.54795837402344,30.37145233154297,31.505687713623047,27.56175994873047,16178594,2013-04-25,205.55,200.8673469387755,196.45985401459853,214.4262295081967,218.33333333333331,15
2013-04-11,31.666627883911133,32.17243576049805,31.183809280395508,31.79690933227539,27.816524505615234,9148265,2013-04-25,207.45,201.6190476190476,196.6225165562914,216.97297297297297,217.7721518987342,14
2013-04-12,31.42138671875,32.47132110595703,31.08418083190918,32.264400482177734,28.22549057006836,7896490,2013-04-25,210.5,202.5,197.0739549839228,217.2,217.66839378238345,13
2013-04-15,31.88121223449707,33.03843688964844,31.582324981689453,32.57861328125,28.50037384033203,7901807,2013-04-25,212.55,203.72549019607845,197.44117647058823,218.0566801619433,218.2535885167464,10
2013-04-16,32.647586822509766,33.85845947265625,32.35636520385742,33.68219375610352,29.46581077575684,8580789,2013-04-25,219.75,204.23645320197045,198.018018018018,219.66165413533832,218.17415730337083,9
2013-04-17,33.85845947265625,34.25697326660156,32.83151626586914,33.03843688964844,28.90263557434082,10492398,2013-04-25,215.55,209.84848484848484,197.5806451612903,225.36643026004725,221.02325581395348,8
2013-04-18,32.93114471435547,33.89677810668945,32.387020111083984,33.74350357055664,29.51944923400879,10116492,2013-04-25,220.15,206.49122807017545,197.74509803921563,224.5136186770428,221.6509433962264,7
2013-04-22,33.72051239013672,34.67081832885742,33.061431884765625,34.402587890625,30.096027374267575,8128243,2013-04-25,224.45,205.1960784313725,198.10996563573883,225.88888888888889,220.69444444444449,3
2013-04-23,34.48688888549805,34.8547477722168,32.80852508544922,33.09974670410156,28.956275939941406,21714628,2013-04-25,215.95,208.3838383838384,198.494623655914,225.9271523178808,221.53846153846152,2
2013-04-25,32.91581726074219,33.39863586425781,32.42533874511719,33.09974670410156,28.956275939941406,12970988,2013-05-30,215.95,218.23529411764707,213.88888888888889,227.34375,224.9230769230769,35
2013-04-26,33.2070426940918,33.60555648803711,32.41767501831055,32.624595642089844,28.54060173034668,5780405,2013-05-30,212.85,212.05128205128204,213.92857142857144,226.7977528089888,225.2972972972973,34
2013-04-29,32.72422409057617,33.567237854003906,32.18776321411133,33.253021240234375,29.09036064147949,7001178,2013-05-30,216.95,206.3333333333333,212.7956989247312,226.6355140186916,226.18556701030928,31
2013-04-30,33.421627044677734,33.6975212097168,32.49431228637695,33.429290771484375,29.244564056396484,9254597,2013-05-30,218.1,203.44827586206895,213.0434782608696,223.20987654320987,226.19289340101523,30
2013-05-02,33.1074104309082,34.18033981323242,33.01544570922852,33.544246673583984,29.34513092041016,8041112,2013-05-30,218.85,210.2325581395349,212.82608695652175,227.21518987341773,226.82539682539684,28
2013-05-03,33.567237854003906,34.463897705078125,32.8238525390625,34.09603500366211,29.82784652709961,9329815,2013-05-30,222.45,210.00000000000003,212.84210526315792,229.42105263157896,228.4234234234234,27
2013-05-06,34.333614349365234,35.25326156616211,33.73583984375,35.00802230834961,30.625667572021484,7536151,2013-05-30,228.4,218.52631578947367,211.981981981982,231.9135802469136,230.8715596330276,24
2013-05-07,35.184288024902344,35.8050537109375,35.0999870300293,35.55215072631836,31.101682662963867,9837882,2013-05-30,231.95,222.3611111111111,212.16981132075472,235.327868852459,232.70742358078607,23
